,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,availability_30,availability_90,number_of_reviews,latitude,longitude,property_type,room_type,neighbourhood_cleansed,minimum_nights,maximum_nights
863,1.0,1.0,2.0,Real Bed,64.0,68.0,21,81,1,42.32118868850662,-71.07501039982907,House,Private room,Roxbury,3,36
864,1.5,3.0,4.0,Real Bed,269.0,199.0,11,51,24,42.32555275980823,-71.0870570540175,Apartment,Entire home/apt,Roxbury,1,1125
865,1.5,3.0,3.0,Real Bed,250.0,95.0,7,59,23,42.32404973323278,-71.09068730206711,Apartment,Entire home/apt,Roxbury,3,1125
866,1.5,1.0,3.0,Real Bed,120.0,68.0,3,49,5,42.32672768551645,-71.09283127944177,Apartment,Private room,Roxbury,2,1125
867,1.0,2.0,2.0,Real Bed,229.0,95.0,12,57,2,42.336389427163176,-71.08660455381316,Apartment,Entire home/apt,Roxbury,3,1125
868,1.0,0.0,2.0,Real Bed,175.0,65.0,11,60,25,42.32827181538714,-71.09443187811075,Apartment,Entire home/apt,Roxbury,3,1125
869,1.0,1.0,1.0,Real Bed,70.0,45.0,5,65,26,42.327016517340766,-71.08146902307013,House,Private room,Roxbury,2,1125
870,1.0,2.0,2.0,Real Bed,169.0,95.0,0,0,0,42.33684717045447,-71.08683070266682,Apartment,Entire home/apt,Roxbury,3,1125
871,2.0,4.0,6.0,Real Bed,150.0,80.0,1,3,105,42.321581648142576,-71.09047217750756,House,Entire home/apt,Roxbury,2,5
872,2.0,1.0,3.0,Real Bed,75.0,75.0,7,67,6,42.33248380405551,-71.07235984038984,House,Private room,Roxbury,3,1125
873,1.0,3.0,3.0,Real Bed,229.0,95.0,14,56,3,42.33565943633416,-71.08520380113175,Apartment,Entire home/apt,Roxbury,3,1125
874,1.0,2.0,3.0,Real Bed,450.0,70.0,30,90,19,42.33851670676716,-71.07949731088966,House,Entire home/apt,Roxbury,1,1125
875,2.0,1.0,1.0,Real Bed,99.0,68.0,17,72,83,42.33103846389946,-71.0945587373842,House,Private room,Roxbury,1,180
876,2.0,1.0,1.0,Real Bed,99.0,68.0,19,79,48,42.33087830519991,-71.09298435361652,House,Private room,Roxbury,1,180
877,2.0,2.0,3.0,Real Bed,250.0,200.0,0,0,0,42.336461440500784,-71.08270026400284,House,Entire home/apt,Roxbury,7,1125
878,1.0,1.0,1.0,Real Bed,92.0,25.0,0,21,78,42.32821307914363,-71.09265011625848,Apartment,Private room,Roxbury,2,1125
879,1.0,1.0,1.0,Real Bed,99.0,68.0,0,0,0,42.29711641034802,-71.09248294983792,Loft,Shared room,Roxbury,1,1125
880,1.0,1.0,1.0,Real Bed,125.0,25.0,4,47,85,42.32943011281621,-71.09307508487933,Apartment,Private room,Roxbury,2,1125
881,1.0,1.0,1.0,Real Bed,85.0,68.0,6,58,83,42.326142212195286,-71.0884044797577,Apartment,Private room,Roxbury,3,1125
882,1.5,1.0,1.0,Real Bed,35.0,5.0,0,3,9,42.317816686089365,-71.09135484025055,Apartment,Private room,Roxbury,30,180
883,1.0,1.0,1.0,Real Bed,90.0,20.0,6,42,31,42.32945376089083,-71.09308986191863,Townhouse,Private room,Roxbury,3,1125
884,3.5,0.0,3.0,Real Bed,450.0,200.0,30,90,0,42.310767659335966,-71.08626930861664,Apartment,Entire home/apt,Roxbury,4,1125
885,1.0,1.0,1.0,Pull-out Sofa,35.0,68.0,0,3,43,42.32460041087129,-71.0979985835117,Apartment,Shared room,Roxbury,1,1125
886,1.0,1.0,1.0,Real Bed,100.0,68.0,0,17,0,42.32348049239181,-71.094926770222,Apartment,Private room,Roxbury,1,1125
887,1.0,1.0,1.0,Real Bed,52.0,30.0,16,70,0,42.3389728389506,-71.08033700528462,Apartment,Private room,Roxbury,1,1125
888,1.0,1.0,1.0,Real Bed,163.0,100.0,4,39,65,42.339232558534334,-71.08141307165798,Apartment,Entire home/apt,Roxbury,2,1125
889,2.0,3.0,3.0,Real Bed,650.0,200.0,15,74,1,42.33836819509428,-71.08181550607551,Apartment,Entire home/apt,Roxbury,4,1125
890,1.0,1.0,1.0,Real Bed,65.0,50.0,0,0,25,42.33720961761215,-71.08478304564264,Apartment,Private room,Roxbury,3,400
891,1.0,1.0,1.0,Real Bed,83.0,68.0,0,0,0,42.34036913051988,-71.08227084416176,Apartment,Private room,Roxbury,1,1125
892,1.0,1.0,1.0,Real Bed,40.0,50.0,5,65,4,42.31793468131503,-71.07922630786388,Apartment,Private room,Roxbury,30,1500
893,1.0,1.0,1.0,Real Bed,50.0,68.0,0,0,2,42.33656432115304,-71.08414056558688,Apartment,Private room,Roxbury,3,1125
894,2.0,4.0,5.0,Real Bed,625.0,150.0,0,21,1,42.32964014965104,-71.09274148875554,Apartment,Entire home/apt,Roxbury,2,1125
895,1.0,0.0,2.0,Real Bed,200.0,50.0,18,76,3,42.33740472736663,-71.07842744186745,Apartment,Entire home/apt,Roxbury,2,1125
896,1.0,1.0,1.0,Real Bed,90.0,20.0,8,66,38,42.32974333158483,-71.0918543085758,Apartment,Private room,Roxbury,3,1125
897,1.0,1.0,1.0,Real Bed,65.0,5.0,29,57,58,42.32554504728925,-71.08577829257105,Apartment,Private room,Roxbury,1,1125
898,2.0,2.0,2.0,Real Bed,300.0,50.0,4,40,0,42.32757427842287,-71.09210877544719,Apartment,Entire home/apt,Roxbury,2,1125
899,1.0,1.0,1.0,Real Bed,50.0,10.0,0,0,0,42.31065739915734,-71.08493655866502,Apartment,Private room,Roxbury,1,1125
900,1.0,1.0,1.0,Real Bed,100.0,20.0,30,90,3,42.316805788463455,-71.0735270666945,House,Private room,Roxbury,1,1125
901,1.0,1.0,3.0,Real Bed,75.0,50.0,14,69,0,42.32422717877972,-71.08004848188634,Apartment,Private room,Roxbury,2,1125
902,1.0,1.0,1.0,Real Bed,35.0,50.0,16,76,3,42.31710873613846,-71.08077882265508,Apartment,Private room,Roxbury,30,2000
903,1.0,1.0,1.0,Real Bed,63.0,5.0,0,15,45,42.32511846104098,-71.08323012432234,Apartment,Private room,Roxbury,1,1125
904,1.0,1.0,1.0,Real Bed,63.0,5.0,12,38,32,42.32630904319995,-71.08318740084312,Apartment,Private room,Roxbury,1,1125
905,1.0,1.0,2.0,Real Bed,167.0,100.0,11,62,63,42.33852368493773,-71.07984587928213,Apartment,Entire home/apt,Roxbury,2,1125
906,1.0,1.0,1.0,Real Bed,150.0,68.0,2,33,6,42.32236629986866,-71.07874135249834,Apartment,Entire home/apt,Roxbury,3,30
907,1.0,1.0,1.0,Real Bed,150.0,50.0,3,7,2,42.33461965183422,-71.07637612387265,Apartment,Entire home/apt,Roxbury,2,5
908,1.0,2.0,3.0,Real Bed,225.0,75.0,5,53,138,42.32964653698351,-71.09502741816267,Apartment,Entire home/apt,Roxbury,3,365
909,1.0,1.0,1.0,Real Bed,50.0,68.0,0,0,0,42.33929253496528,-71.08074914915147,Apartment,Private room,Roxbury,3,1125
910,1.0,1.0,1.0,Real Bed,53.0,68.0,29,89,0,42.32860574518161,-71.09175965054325,Apartment,Private room,Roxbury,1,1125
911,1.0,1.0,1.0,Real Bed,81.0,25.0,7,59,40,42.32960716513138,-71.09340591312728,Apartment,Private room,Roxbury,2,1125
912,1.0,1.0,1.0,Real Bed,79.0,20.0,0,34,3,42.325137541246086,-71.09264112004337,Apartment,Private room,Roxbury,2,1125
913,1.0,1.0,1.0,Real Bed,195.0,50.0,0,9,5,42.34458195041722,-71.07551295903801,Apartment,Entire home/apt,South End,2,1125
914,1.0,1.0,1.0,Real Bed,295.0,68.0,29,89,9,42.33996516682,-71.07514202221779,Apartment,Entire home/apt,South End,5,8
915,1.0,1.0,1.0,Real Bed,120.0,68.0,0,0,0,42.34541906784078,-71.0771109253581,Apartment,Private room,South End,7,9
916,2.0,2.0,5.0,Real Bed,200.0,50.0,0,0,1,42.338161486092446,-71.0681538431211,Apartment,Entire home/apt,South End,1,1125
917,1.5,2.0,2.0,Real Bed,250.0,125.0,13,43,42,42.33726365616975,-71.07632731501351,Apartment,Entire home/apt,South End,2,1125
918,1.0,1.0,1.0,Real Bed,176.0,68.0,0,0,0,42.34021512126599,-71.07499793976649,Apartment,Entire home/apt,South End,1,1125
919,1.0,1.0,1.0,Real Bed,150.0,68.0,5,51,19,42.34122030074207,-71.07532969141522,Apartment,Entire home/apt,South End,7,90
920,1.0,1.0,1.0,Real Bed,229.0,75.0,27,87,9,42.34259444459376,-71.07942070179357,Apartment,Entire home/apt,South End,2,120
921,1.0,1.0,1.0,Real Bed,279.0,68.0,27,87,6,42.34422661526431,-71.07787818266341,Apartment,Entire home/apt,South End,2,365
922,1.0,1.0,1.0,Real Bed,279.0,68.0,24,84,4,42.34258590158319,-71.07969075832185,Apartment,Entire home/apt,South End,2,120
923,1.5,2.0,3.0,Real Bed,290.0,68.0,8,50,35,42.34518662586733,-71.07229518334229,Apartment,Entire home/apt,South End,3,30
924,1.0,1.0,1.0,Real Bed,275.0,68.0,27,87,1,42.34336278530577,-71.07803853970401,Apartment,Entire home/apt,South End,3,730
925,2.0,2.0,2.0,Real Bed,185.0,35.0,0,0,3,42.33833506722896,-71.07090523725641,Apartment,Entire home/apt,South End,2,1125
926,1.0,1.0,1.0,Real Bed,399.0,68.0,29,89,13,42.3474854524612,-71.0731259265208,Apartment,Entire home/apt,South End,1,7
927,1.0,2.0,2.0,Real Bed,255.0,80.0,4,38,111,42.3376273677204,-71.07394702802685,Apartment,Entire home/apt,South End,2,1125
928,1.0,1.0,1.0,Airbed,75.0,60.0,26,86,29,42.34284812399638,-71.07212170900222,Apartment,Shared room,South End,1,1
929,1.5,2.0,2.0,Real Bed,250.0,125.0,12,65,9,42.33596696281348,-71.0750897837168,Apartment,Entire home/apt,South End,2,1125
930,1.0,1.0,1.0,Real Bed,100.0,68.0,0,0,4,42.33804084347027,-71.07574541079221,Apartment,Private room,South End,1,1125
931,1.0,1.0,1.0,Real Bed,215.0,50.0,10,65,27,42.33632670939728,-71.07415654665085,Apartment,Entire home/apt,South End,2,1125
932,1.0,1.0,1.0,Real Bed,125.0,10.0,8,62,96,42.34623303748305,-71.07363869991637,House,Private room,South End,1,90
933,1.0,1.0,1.0,Real Bed,110.0,68.0,0,30,5,42.33716187471486,-71.07611332285877,Apartment,Private room,South End,2,1125
934,1.5,1.0,1.0,Real Bed,125.0,50.0,5,64,26,42.33831709434265,-71.0765863728929,Condominium,Private room,South End,2,1125
935,1.0,1.0,1.0,Real Bed,80.0,50.0,0,0,4,42.33628154839322,-71.06903945639354,Apartment,Private room,South End,1,1125
936,2.0,3.0,4.0,Real Bed,373.0,150.0,11,49,34,42.34398116325845,-71.06485660685141,Apartment,Entire home/apt,South End,2,1125
937,2.0,3.0,4.0,Real Bed,525.0,150.0,6,21,1,42.34503948434617,-71.06213504834884,Apartment,Entire home/apt,South End,2,1125
938,2.0,2.0,2.0,Real Bed,299.0,75.0,11,30,18,42.34549102547901,-71.06242223492261,Condominium,Entire home/apt,South End,3,1125
939,1.0,1.0,1.0,Real Bed,269.0,95.0,16,29,4,42.3447953930588,-71.06325925824873,Condominium,Entire home/apt,South End,3,1125
940,1.0,1.0,2.0,Real Bed,189.0,80.0,12,28,20,42.34576674071476,-71.06318918678608,Apartment,Entire home/apt,South End,3,1125
941,1.0,0.0,1.0,Real Bed,215.0,50.0,2,42,22,42.34387421592756,-71.07417158346134,Apartment,Entire home/apt,South End,1,60
942,1.0,2.0,2.0,Real Bed,279.0,95.0,12,23,19,42.345559883384496,-71.0633769500026,Condominium,Entire home/apt,South End,3,1125
943,1.0,1.0,2.0,Real Bed,289.0,75.0,12,30,14,42.3463399059288,-71.06438062261992,Condominium,Entire home/apt,South End,3,1125
944,1.0,1.0,1.0,Real Bed,229.0,50.0,2,8,7,42.34740737719368,-71.07267288697845,Apartment,Entire home/apt,South End,2,1125
945,1.0,1.0,2.0,Real Bed,154.0,90.0,4,57,51,42.34425636322788,-71.06330675289584,Apartment,Entire home/apt,South End,2,1125
946,2.0,2.0,3.0,Real Bed,236.0,99.0,10,47,42,42.34435008825967,-71.06362034342176,Apartment,Entire home/apt,South End,2,1125
947,1.0,1.0,2.0,Real Bed,175.0,80.0,11,63,54,42.34370147448126,-71.06921832742044,Apartment,Entire home/apt,South End,2,90
948,1.0,1.0,1.0,Real Bed,60.0,6.0,30,90,0,42.33595845077829,-71.0750795841857,Apartment,Shared room,South End,1,1125
949,1.0,1.0,2.0,Real Bed,229.0,80.0,11,21,17,42.34487888239292,-71.06312885220463,Condominium,Entire home/apt,South End,3,1125
950,2.0,2.0,3.0,Real Bed,234.0,99.0,7,22,57,42.34443021942535,-71.06251624726225,Apartment,Entire home/apt,South End,1,1125
951,2.0,2.0,2.0,Real Bed,329.0,100.0,8,8,29,42.34485682989903,-71.06210730087227,Apartment,Entire home/apt,South End,3,1125
952,1.0,1.0,2.0,Real Bed,209.0,95.0,13,26,1,42.34538511483549,-71.0636227290942,Apartment,Entire home/apt,South End,3,1125
953,1.0,0.0,1.0,Real Bed,195.0,60.0,6,46,56,42.3416958890559,-71.06889224817891,Apartment,Entire home/apt,South End,3,90
954,1.0,1.0,2.0,Real Bed,169.0,95.0,13,13,1,42.34634241703738,-71.06385899400674,Apartment,Entire home/apt,South End,3,1125
955,1.0,0.0,1.0,Real Bed,145.0,50.0,2,21,5,42.34445532804108,-71.07411174414845,Townhouse,Entire home/apt,South End,2,1125
956,1.0,0.0,1.0,Real Bed,219.0,68.0,2,34,22,42.34341555548842,-71.07951597072666,Apartment,Entire home/apt,South End,2,1125
957,1.0,1.0,1.0,Real Bed,150.0,150.0,6,56,7,42.34559448453424,-71.07488059741611,Apartment,Entire home/apt,South End,14,365
958,1.0,0.0,1.0,Real Bed,215.0,25.0,2,11,1,42.34382074445443,-71.07536874784438,Apartment,Entire home/apt,South End,3,1125
959,1.0,1.0,1.0,Real Bed,155.0,225.0,13,73,2,42.34467679767926,-71.07762314805531,Apartment,Private room,South End,7,1125
960,1.0,0.0,1.0,Real Bed,138.0,75.0,2,46,12,42.342220181831536,-71.08026312638312,Apartment,Entire home/apt,South End,2,1125
961,1.0,1.0,1.0,Real Bed,170.0,25.0,3,16,0,42.34715258264577,-71.0719031165681,Townhouse,Private room,South End,3,1125
962,1.0,1.0,1.0,Real Bed,170.0,50.0,7,21,5,42.34111124385927,-71.07029310873192,Apartment,Entire home/apt,South End,3,1125
963,1.0,2.0,2.0,Real Bed,195.0,50.0,5,48,35,42.34567869385285,-71.06943202335499,Apartment,Entire home/apt,South End,2,1125
964,1.0,1.0,1.0,Real Bed,125.0,40.0,0,0,7,42.34024520319869,-71.07663628342726,Apartment,Private room,South End,2,10
965,1.0,2.0,2.0,Real Bed,250.0,60.0,0,4,2,42.33902208244409,-71.07704210917748,Condominium,Entire home/apt,South End,2,1125
966,1.0,1.0,1.0,Real Bed,100.0,68.0,0,0,26,42.34096120424673,-71.0664132066654,Apartment,Private room,South End,30,1125
967,1.0,0.0,1.0,Real Bed,137.0,225.0,0,35,1,42.34468465143812,-71.07663303521966,Apartment,Entire home/apt,South End,7,1125
968,1.0,0.0,1.0,Real Bed,137.0,225.0,0,35,0,42.345612866132925,-71.07698748474716,Apartment,Entire home/apt,South End,7,1125
969,1.0,1.0,2.0,Real Bed,199.0,95.0,20,45,14,42.34632376109648,-71.06301626598292,Condominium,Entire home/apt,South End,3,1125
970,1.0,1.0,1.0,Real Bed,239.0,68.0,4,25,16,42.337661246627015,-71.07280867691911,Apartment,Entire home/apt,South End,3,89
971,1.0,1.0,1.0,Real Bed,185.0,75.0,3,45,11,42.34641699535807,-71.07314861196369,Apartment,Entire home/apt,South End,3,1125
972,1.0,1.0,1.0,Real Bed,175.0,125.0,5,44,27,42.34032332598296,-71.0757153441531,Apartment,Entire home/apt,South End,1,1125
973,1.0,2.0,2.0,Real Bed,200.0,40.0,0,0,4,42.339183216320194,-71.07818450213286,Apartment,Entire home/apt,South End,2,1125
974,1.0,1.0,1.0,Real Bed,175.0,25.0,0,0,39,42.33663177716327,-71.0748854317807,Apartment,Entire home/apt,South End,1,1125
975,1.5,1.0,2.0,Real Bed,125.0,30.0,1,27,4,42.33811321506902,-71.07821869860776,Condominium,Private room,South End,1,90
976,1.0,1.0,1.0,Real Bed,150.0,50.0,2,2,1,42.33651865916773,-71.0696988629383,Apartment,Entire home/apt,South End,5,120
977,1.0,0.0,1.0,Real Bed,150.0,225.0,0,3,0,42.34490729984276,-71.07523415062046,Apartment,Entire home/apt,South End,7,1125
978,1.0,1.0,1.0,Real Bed,75.0,68.0,11,27,23,42.34707029449362,-71.07089195770527,Dorm,Private room,South End,1,1125
979,1.0,1.0,1.0,Real Bed,200.0,68.0,0,2,11,42.340536970144,-71.07174927428004,Apartment,Entire home/apt,South End,1,1125
980,1.0,2.0,2.0,Real Bed,275.0,68.0,0,5,7,42.341369565015626,-71.07886725564435,Apartment,Entire home/apt,South End,2,5
981,1.0,1.0,1.0,Real Bed,120.0,68.0,0,0,0,42.3382832754688,-71.07136230916439,Apartment,Private room,South End,1,1125
982,2.0,3.0,4.0,Real Bed,600.0,68.0,18,74,35,42.34289559128459,-71.0742316809028,Apartment,Entire home/apt,South End,3,1125
983,1.0,1.0,1.0,Real Bed,125.0,15.0,0,0,10,42.3443699748363,-71.06547543523293,Apartment,Private room,South End,1,1125
984,1.0,2.0,2.0,Real Bed,265.0,55.0,12,34,42,42.337137224003314,-71.07672504507882,Apartment,Entire home/apt,South End,2,1125
985,1.0,1.0,1.0,Real Bed,160.0,200.0,0,0,15,42.34419543393126,-71.07363010738126,Apartment,Entire home/apt,South End,32,1125
986,1.0,0.0,1.0,Real Bed,155.0,225.0,0,25,3,42.34341272279628,-71.0760400813346,Apartment,Entire home/apt,South End,7,1125
987,1.0,0.0,1.0,Real Bed,137.0,225.0,0,35,0,42.34323062108909,-71.07748715400449,Apartment,Entire home/apt,South End,7,1125
988,1.0,1.0,1.0,Real Bed,99.0,75.0,0,0,20,42.34191419487412,-71.08080630405638,Apartment,Entire home/apt,South End,2,1125
989,1.0,1.0,1.0,Real Bed,98.0,10.0,11,54,184,42.34642847317033,-71.07502990080344,House,Private room,South End,1,365
990,1.0,0.0,1.0,Real Bed,150.0,225.0,0,51,0,42.34513409546315,-71.07513462335174,Apartment,Entire home/apt,South End,7,1125
991,1.0,0.0,1.0,Real Bed,125.0,45.0,0,3,8,42.34253285485185,-71.0705170592166,Apartment,Entire home/apt,South End,1,1125
992,1.0,1.0,1.0,Real Bed,235.0,70.0,9,46,66,42.343841430642414,-71.07182663613271,Apartment,Entire home/apt,South End,2,1125
993,1.0,1.0,1.0,Real Bed,149.0,20.0,4,49,13,42.33931504233381,-71.07788276526625,Apartment,Entire home/apt,South End,1,3
994,1.0,0.0,1.0,Real Bed,100.0,75.0,7,50,55,42.34237255365213,-71.07922266232886,Apartment,Entire home/apt,South End,2,1125
995,1.0,1.0,1.0,Real Bed,164.0,100.0,2,29,39,42.33671249560704,-71.07545754027247,Apartment,Entire home/apt,South End,3,365
996,1.0,2.0,2.0,Real Bed,185.0,80.0,11,48,37,42.34551716169836,-71.06939492583996,Apartment,Entire home/apt,South End,2,30
997,1.0,1.0,2.0,Real Bed,250.0,95.0,4,18,77,42.34379199602544,-71.07285898792072,Apartment,Entire home/apt,South End,3,1125
998,1.0,1.0,1.0,Real Bed,100.0,30.0,0,0,0,42.33547303703898,-71.07502101987409,Apartment,Private room,South End,1,1125
999,1.0,2.0,2.0,Real Bed,275.0,68.0,15,75,1,42.341804981809375,-71.07982968478547,Apartment,Entire home/apt,South End,1,1125
1000,1.0,0.0,1.0,Real Bed,225.0,75.0,0,45,21,42.34113339953168,-71.0800111913047,Apartment,Entire home/apt,South End,2,1125
1001,1.0,2.0,3.0,Real Bed,250.0,50.0,1,1,4,42.34515971772655,-71.071673467821,Apartment,Entire home/apt,South End,1,1125
1002,1.5,1.0,1.0,Real Bed,50.0,15.0,0,0,0,42.34618796317229,-71.07314898454436,Loft,Private room,South End,1,1125
1003,1.0,1.0,1.0,Real Bed,115.0,35.0,0,0,6,42.3429863477053,-71.07030039926936,Condominium,Entire home/apt,South End,4,1125
1004,1.0,0.0,1.0,Real Bed,150.0,225.0,5,65,3,42.34343806690266,-71.07688355946276,Apartment,Entire home/apt,South End,7,1125
1005,1.0,0.0,2.0,Real Bed,170.0,40.0,0,29,18,42.33519276568347,-71.0749509404685,Apartment,Entire home/apt,South End,4,365
1006,1.0,1.0,1.0,Airbed,125.0,68.0,0,48,59,42.344124982631705,-71.0704830352942,Apartment,Shared room,South End,2,1125
1007,2.0,2.0,1.0,Real Bed,250.0,68.0,0,0,2,42.34521620497881,-71.0718595272896,Apartment,Entire home/apt,South End,2,1125
1008,1.0,2.0,3.0,Real Bed,229.0,95.0,16,52,9,42.34473147773383,-71.07090818312652,Apartment,Entire home/apt,South End,3,1125
1009,1.0,1.0,1.0,Real Bed,90.0,45.0,0,0,1,42.33767012629468,-71.07640773355523,Apartment,Private room,South End,2,1125
1010,1.0,1.0,1.0,Real Bed,200.0,40.0,30,90,11,42.34430213679429,-71.06899694278945,Apartment,Entire home/apt,South End,1,1125
1011,1.0,0.0,1.0,Real Bed,100.0,75.0,2,52,39,42.34079541636332,-71.0807041719754,Apartment,Entire home/apt,South End,2,1125
1012,2.0,2.0,2.0,Real Bed,306.0,90.0,6,41,192,42.34121342173442,-71.0757105405123,Apartment,Entire home/apt,South End,1,85
1013,1.0,2.0,2.0,Real Bed,229.0,80.0,5,26,5,42.34380979831552,-71.06929087357383,Apartment,Entire home/apt,South End,3,60
1014,1.0,1.0,1.0,Real Bed,199.0,95.0,13,29,4,42.34562568447279,-71.06321265493553,Condominium,Entire home/apt,South End,3,1125
1015,1.0,1.0,1.0,Pull-out Sofa,67.0,68.0,6,46,14,42.339544636587625,-71.07387035555206,Loft,Shared room,South End,2,5
1016,1.0,0.0,1.0,Real Bed,120.0,68.0,1,37,6,42.34258199617985,-71.07650344409146,Apartment,Entire home/apt,South End,28,45
1017,1.0,0.0,1.0,Real Bed,239.0,68.0,10,52,1,42.34178015511022,-71.08004973669456,Apartment,Entire home/apt,South End,3,1125
1018,1.0,1.0,2.0,Real Bed,130.0,50.0,0,0,0,42.3368527229644,-71.07306169541253,Apartment,Entire home/apt,South End,1,1125
1019,1.0,0.0,1.0,Real Bed,197.0,80.0,1,42,26,42.34770355986914,-71.07152833868011,Apartment,Entire home/apt,South End,2,30
1020,1.5,1.0,1.0,Real Bed,85.0,25.0,0,0,1,42.33930896325949,-71.06495498840539,Apartment,Private room,South End,2,1125
1021,1.0,1.0,1.0,Real Bed,225.0,100.0,20,80,0,42.34276160581032,-71.07469313198953,Apartment,Entire home/apt,South End,3,1125
1022,4.5,5.0,6.0,Real Bed,1300.0,68.0,14,69,2,42.34241482588717,-71.07451934312452,House,Entire home/apt,South End,5,30
1023,2.0,2.0,2.0,Real Bed,266.0,65.0,3,3,1,42.33635725516032,-71.07444244408435,Apartment,Entire home/apt,South End,3,1125
1024,1.0,1.0,1.0,Real Bed,160.0,45.0,0,0,6,42.33569268282436,-71.07463210582779,Apartment,Entire home/apt,South End,2,21
1025,1.0,0.0,1.0,Real Bed,150.0,225.0,0,51,0,42.34407303803346,-71.07532811185658,Apartment,Entire home/apt,South End,7,1125
1026,1.0,2.0,2.0,Real Bed,280.0,80.0,24,70,8,42.342459308679885,-71.07890447746665,Apartment,Entire home/apt,South End,3,1125
1027,1.0,1.0,1.0,Real Bed,60.0,20.0,0,0,0,42.339093859346114,-71.07900523916494,Apartment,Private room,South End,7,1125
1028,1.0,1.0,1.0,Real Bed,225.0,80.0,0,0,31,42.33817959209641,-71.06462945503596,Apartment,Entire home/apt,South End,2,1125
1029,1.0,1.0,1.0,Real Bed,170.0,25.0,0,14,50,42.34311950529787,-71.07585049962194,Apartment,Entire home/apt,South End,1,1125
1030,1.0,1.0,1.0,Real Bed,168.0,25.0,22,82,4,42.34447431637321,-71.07698271329764,Bed & Breakfast,Private room,South End,1,1125
1031,1.0,1.0,1.0,Real Bed,183.0,70.0,7,52,192,42.34348781143775,-71.07680165158366,Apartment,Entire home/apt,South End,2,365
1032,1.0,0.0,1.0,Real Bed,137.0,225.0,0,35,0,42.34366470397223,-71.07562188480422,Apartment,Entire home/apt,South End,7,1125
1033,1.0,2.0,2.0,Real Bed,300.0,68.0,0,4,9,42.34389101690596,-71.06948267335085,Apartment,Entire home/apt,South End,4,1125
1034,1.0,0.0,1.0,Real Bed,166.0,68.0,0,3,2,42.33500337603392,-71.0750936145144,Apartment,Entire home/apt,South End,2,1125
1035,2.0,2.0,2.0,Real Bed,350.0,50.0,5,28,33,42.34343207030431,-71.0729121344843,Apartment,Entire home/apt,South End,2,10
1036,1.0,1.0,1.0,Real Bed,149.0,40.0,0,0,0,42.33905138738604,-71.07641049307902,Apartment,Entire home/apt,South End,10,1125
1037,1.0,1.0,2.0,Real Bed,190.0,50.0,11,69,115,42.3380745881418,-71.07532867247558,Apartment,Entire home/apt,South End,2,1125
